id,name,year,category,count
63a0c5a5f6320e88cb02ec1f,Baywood Knolls,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a5f6320e88cb02ec1f,Baywood Knolls,2021,Parkinson's disease,0
63a0c5a5f6320e88cb02ec1f,Baywood Knolls,2021,Influenza and pneumonia,0
63a0c5a5f6320e88cb02ec1f,Baywood Knolls,2021,Cerebrovascular diseases,0
63a0c5a5f6320e88cb02ec1f,Baywood Knolls,2021,Intentional self-harm (suicide),0
63a0c597f6320e88cb02eb96,Baywood Park,2021,Alzheimer's disease,2
63a0c597f6320e88cb02eb96,Baywood Park,2021,Cancerous tumor,2
63a0c597f6320e88cb02eb96,Baywood Park,2021,Chronic lower respiratory diseases,0
63a0c597f6320e88cb02eb96,Baywood Park,2021,Diabetes,0
63a0c597f6320e88cb02eb96,Baywood Park,2021,Assault (homicide),0
63a0c597f6320e88cb02eb96,Baywood Park,2021,Diseases of heart,4
63a0c597f6320e88cb02eb96,Baywood Park,2021,Essential hypertension and hypertensive renal disease,0
63a0c597f6320e88cb02eb96,Baywood Park,2021,Accidents (unintentional injuries),1
63a0c597f6320e88cb02eb96,Baywood Park,2021,Chronic liver disease and cirrhosis,0
63a0c597f6320e88cb02eb96,Baywood Park,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c597f6320e88cb02eb96,Baywood Park,2021,Parkinson's disease,0
63a0c597f6320e88cb02eb96,Baywood Park,2021,Influenza and pneumonia,0
63a0c597f6320e88cb02eb96,Baywood Park,2021,Cerebrovascular diseases,1
63a0c597f6320e88cb02eb96,Baywood Park,2021,Intentional self-harm (suicide),0
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Alzheimer's disease,2
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Cancerous tumor,7
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Chronic lower respiratory diseases,0
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Diabetes,1
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Assault (homicide),0
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Diseases of heart,5
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Accidents (unintentional injuries),1
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Chronic liver disease and cirrhosis,0
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Parkinson's disease,0
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Influenza and pneumonia,0
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Cerebrovascular diseases,3
63a0c5a0f6320e88cb02ebe1,Belle Air Park,2021,Intentional self-harm (suicide),0
63a0c593f6320e88cb02eb78,Belle Haven,2021,Alzheimer's disease,1
63a0c593f6320e88cb02eb78,Belle Haven,2021,Cancerous tumor,3
63a0c593f6320e88cb02eb78,Belle Haven,2021,Chronic lower respiratory diseases,0
63a0c593f6320e88cb02eb78,Belle Haven,2021,Diabetes,0
63a0c593f6320e88cb02eb78,Belle Haven,2021,Assault (homicide),0
63a0c593f6320e88cb02eb78,Belle Haven,2021,Diseases of heart,2
63a0c593f6320e88cb02eb78,Belle Haven,2021,Essential hypertension and hypertensive renal disease,0
63a0c593f6320e88cb02eb78,Belle Haven,2021,Accidents (unintentional injuries),1
63a0c593f6320e88cb02eb78,Belle Haven,2021,Chronic liver disease and cirrhosis,0
63a0c593f6320e88cb02eb78,Belle Haven,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c593f6320e88cb02eb78,Belle Haven,2021,Parkinson's disease,0
63a0c593f6320e88cb02eb78,Belle Haven,2021,Influenza and pneumonia,0
63a0c593f6320e88cb02eb78,Belle Haven,2021,Cerebrovascular diseases,0
63a0c593f6320e88cb02eb78,Belle Haven,2021,Intentional self-harm (suicide),0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Alzheimer's disease,4
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Cancerous tumor,9
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Chronic lower respiratory diseases,0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Diabetes,0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Assault (homicide),0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Diseases of heart,9
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Accidents (unintentional injuries),0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Chronic liver disease and cirrhosis,0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Parkinson's disease,0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Influenza and pneumonia,0
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Cerebrovascular diseases,3
63a0c5a3f6320e88cb02ec0d,Belmont Country Club,2021,Intentional self-harm (suicide),0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Alzheimer's disease,2
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Cancerous tumor,5
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Chronic lower respiratory diseases,0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Diabetes,0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Assault (homicide),0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Diseases of heart,5
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Essential hypertension and hypertensive renal disease,0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Accidents (unintentional injuries),0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Chronic liver disease and cirrhosis,0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Parkinson's disease,0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Influenza and pneumonia,0
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Cerebrovascular diseases,1
63a0c59ff6320e88cb02ebdc,Belmont Heights,2021,Intentional self-harm (suicide),0
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Alzheimer's disease,2
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Cancerous tumor,6
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Chronic lower respiratory diseases,0
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Diabetes,0
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Assault (homicide),0
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Diseases of heart,4
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Accidents (unintentional injuries),1
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Chronic liver disease and cirrhosis,0
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Parkinson's disease,0
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Influenza and pneumonia,0
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Cerebrovascular diseases,1
63a0c5a3f6320e88cb02ec0a,Beresford Manor,2021,Intentional self-harm (suicide),0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Alzheimer's disease,4
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Cancerous tumor,16
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Chronic lower respiratory diseases,3
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Diabetes,0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Assault (homicide),0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Diseases of heart,14
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Accidents (unintentional injuries),0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Chronic liver disease and cirrhosis,0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Parkinson's disease,0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Influenza and pneumonia,0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Cerebrovascular diseases,0
63a0c5a0f6320e88cb02ebea,Beverly Terrace,2021,Intentional self-harm (suicide),0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Alzheimer's disease,3
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Cancerous tumor,9
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Chronic lower respiratory diseases,0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Diabetes,0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Assault (homicide),0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Diseases of heart,11
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Accidents (unintentional injuries),3
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Chronic liver disease and cirrhosis,0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Parkinson's disease,0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Influenza and pneumonia,0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Cerebrovascular diseases,0
63a0c5a5f6320e88cb02ec21,Bowie Estate,2021,Intentional self-harm (suicide),0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Alzheimer's disease,0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Cancerous tumor,1
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Chronic lower respiratory diseases,0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Diabetes,0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Assault (homicide),0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Diseases of heart,1
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Accidents (unintentional injuries),0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Chronic liver disease and cirrhosis,0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Parkinson's disease,0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Influenza and pneumonia,0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Cerebrovascular diseases,0
63a0c5a2f6320e88cb02ebfa,Brewer - Upland,2021,Intentional self-harm (suicide),0
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Alzheimer's disease,2
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Cancerous tumor,8
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Chronic lower respiratory diseases,0
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Diabetes,1
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Assault (homicide),0
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Diseases of heart,8
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Accidents (unintentional injuries),2
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Chronic liver disease and cirrhosis,0
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Parkinson's disease,0
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Influenza and pneumonia,0
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Cerebrovascular diseases,2
63a0c5a2f6320e88cb02ec02,Broadmoor,2021,Intentional self-harm (suicide),0
63a0c592f6320e88cb02eb73,Burlingables,2021,Alzheimer's disease,0
63a0c592f6320e88cb02eb73,Burlingables,2021,Cancerous tumor,1
63a0c592f6320e88cb02eb73,Burlingables,2021,Chronic lower respiratory diseases,0
63a0c592f6320e88cb02eb73,Burlingables,2021,Diabetes,0
63a0c592f6320e88cb02eb73,Burlingables,2021,Assault (homicide),0
63a0c592f6320e88cb02eb73,Burlingables,2021,Diseases of heart,1
63a0c592f6320e88cb02eb73,Burlingables,2021,Essential hypertension and hypertensive renal disease,0
63a0c592f6320e88cb02eb73,Burlingables,2021,Accidents (unintentional injuries),0
63a0c592f6320e88cb02eb73,Burlingables,2021,Chronic liver disease and cirrhosis,0
63a0c592f6320e88cb02eb73,Burlingables,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c592f6320e88cb02eb73,Burlingables,2021,Parkinson's disease,0
63a0c592f6320e88cb02eb73,Burlingables,2021,Influenza and pneumonia,0
63a0c592f6320e88cb02eb73,Burlingables,2021,Cerebrovascular diseases,0
63a0c592f6320e88cb02eb73,Burlingables,2021,Intentional self-harm (suicide),0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Alzheimer's disease,0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Cancerous tumor,1
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Chronic lower respiratory diseases,0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Diabetes,0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Assault (homicide),0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Diseases of heart,1
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Essential hypertension and hypertensive renal disease,0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Accidents (unintentional injuries),0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Chronic liver disease and cirrhosis,0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Parkinson's disease,0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Influenza and pneumonia,0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Cerebrovascular diseases,0
63a0c592f6320e88cb02eb69,Burlingame Gardens,2021,Intentional self-harm (suicide),0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Alzheimer's disease,0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Cancerous tumor,1
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Chronic lower respiratory diseases,0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Diabetes,0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Assault (homicide),0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Diseases of heart,0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Essential hypertension and hypertensive renal disease,0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Accidents (unintentional injuries),0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Chronic liver disease and cirrhosis,0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Parkinson's disease,0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Influenza and pneumonia,0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Cerebrovascular diseases,0
63a0c592f6320e88cb02eb6a,Burlingame Grove,2021,Intentional self-harm (suicide),0
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Alzheimer's disease,1
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Cancerous tumor,2
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Chronic lower respiratory diseases,0
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Diabetes,0
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Assault (homicide),0
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Diseases of heart,2
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Essential hypertension and hypertensive renal disease,0
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Accidents (unintentional injuries),1
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Chronic liver disease and cirrhosis,0
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Parkinson's disease,0
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Influenza and pneumonia,0
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Cerebrovascular diseases,1
63a0c592f6320e88cb02eb6b,Burlingame Hills,2021,Intentional self-harm (suicide),0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Alzheimer's disease,0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Cancerous tumor,1
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Chronic lower respiratory diseases,0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Diabetes,0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Assault (homicide),0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Diseases of heart,1
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Essential hypertension and hypertensive renal disease,0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Accidents (unintentional injuries),0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Chronic liver disease and cirrhosis,0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Parkinson's disease,0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Influenza and pneumonia,0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Cerebrovascular diseases,0
63a0c592f6320e88cb02eb6c,Burlingame Park,2021,Intentional self-harm (suicide),0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Alzheimer's disease,0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Cancerous tumor,1
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Chronic lower respiratory diseases,0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Diabetes,0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Assault (homicide),0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Diseases of heart,1
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Essential hypertension and hypertensive renal disease,0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Accidents (unintentional injuries),0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Chronic liver disease and cirrhosis,0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Parkinson's disease,0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Influenza and pneumonia,0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Cerebrovascular diseases,0
63a0c592f6320e88cb02eb6d,Burlingame Terrace,2021,Intentional self-harm (suicide),0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Alzheimer's disease,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Cancerous tumor,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Chronic lower respiratory diseases,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Diabetes,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Assault (homicide),0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Diseases of heart,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Essential hypertension and hypertensive renal disease,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Accidents (unintentional injuries),0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Chronic liver disease and cirrhosis,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Parkinson's disease,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Influenza and pneumonia,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Cerebrovascular diseases,0
63a0c592f6320e88cb02eb6e,Burlingame Village,2021,Intentional self-harm (suicide),0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Alzheimer's disease,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Cancerous tumor,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Chronic lower respiratory diseases,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Diabetes,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Assault (homicide),0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Diseases of heart,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Accidents (unintentional injuries),0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Chronic liver disease and cirrhosis,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Parkinson's disease,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Influenza and pneumonia,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Cerebrovascular diseases,0
63a0c5a6f6320e88cb02ec2e,Canyon,2021,Intentional self-harm (suicide),0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Alzheimer's disease,1
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Cancerous tumor,2
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Chronic lower respiratory diseases,0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Diabetes,0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Assault (homicide),0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Diseases of heart,2
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Accidents (unintentional injuries),0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Chronic liver disease and cirrhosis,0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Parkinson's disease,0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Influenza and pneumonia,0
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Cerebrovascular diseases,1
63a0c5a5f6320e88cb02ec13,Capuchino,2021,Intentional self-harm (suicide),0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Alzheimer's disease,2
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Cancerous tumor,4
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Chronic lower respiratory diseases,0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Diabetes,0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Assault (homicide),0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Diseases of heart,3
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Essential hypertension and hypertensive renal disease,0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Accidents (unintentional injuries),0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Chronic liver disease and cirrhosis,0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Parkinson's disease,0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Influenza and pneumonia,0
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Cerebrovascular diseases,1
63a0c59df6320e88cb02ebb2,Carmel Village,2021,Intentional self-harm (suicide),0
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Alzheimer's disease,2
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Cancerous tumor,3
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Chronic lower respiratory diseases,0
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Diabetes,0
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Assault (homicide),0
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Diseases of heart,3
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Accidents (unintentional injuries),1
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Chronic liver disease and cirrhosis,0
63a0c5a2f6320e88cb02ebf4,Carolands,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Parkinson's disease,0
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Influenza and pneumonia,0
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Cerebrovascular diseases,1
63a0c5a2f6320e88cb02ebf4,Carolands,2021,Intentional self-harm (suicide),0
63a0c594f6320e88cb02eb88,Centennial,2021,Alzheimer's disease,0
63a0c594f6320e88cb02eb88,Centennial,2021,Cancerous tumor,2
63a0c594f6320e88cb02eb88,Centennial,2021,Chronic lower respiratory diseases,0
63a0c594f6320e88cb02eb88,Centennial,2021,Diabetes,0
63a0c594f6320e88cb02eb88,Centennial,2021,Assault (homicide),0
63a0c594f6320e88cb02eb88,Centennial,2021,Diseases of heart,2
63a0c594f6320e88cb02eb88,Centennial,2021,Essential hypertension and hypertensive renal disease,0
63a0c594f6320e88cb02eb88,Centennial,2021,Accidents (unintentional injuries),1
63a0c594f6320e88cb02eb88,Centennial,2021,Chronic liver disease and cirrhosis,0
63a0c594f6320e88cb02eb88,Centennial,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63a0c594f6320e88cb02eb88,Centennial,2021,Parkinson's disease,0
63a0c594f6320e88cb02eb88,Centennial,2021,Influenza and pneumonia,0
63a0c594f6320e88cb02eb88,Centennial,2021,Cerebrovascular diseases,0
63a0c594f6320e88cb02eb88,Centennial,2021,Intentional self-harm (suicide),0
63a0c5a0f6320e88cb02ebe7,Central,2021,Alzheimer's disease,3
63a0c5a0f6320e88cb02ebe7,Central,2021,Cancerous tumor,7
63a0c5a0f6320e88cb02ebe7,Central,2021,Chronic lower respiratory diseases,0
63a0c5a0f6320e88cb02ebe7,Central,2021,Diabetes,0
63a0c5a0f6320e88cb02ebe7,Central,2021,Assault (homicide),0
63a0c5a0f6320e88cb02ebe7,Central,2021,Diseases of heart,7
63a0c5a0f6320e88cb02ebe7,Central,2021,Essential hypertension and hypertensive renal disease,0
63a0c5a0f6320e88cb02ebe7,Central,2021,Accidents (unintentional injuries),0
63a0c5a0f6320e88cb02ebe7,Central,2021,Chronic liver disease and cirrhosis,0
63a0c5a0f6320e88cb02ebe7,Central,2021,"Nephritis, nephrotic syndrome and nephrosis",0
